;Dimension 4: Open Data Impact;;;;;;;;
ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable);;;
;4.1. Strategic awareness;;;;;;;;
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";yes;"In the Who (Dutch law on the reuse  of governmental data) the definition of reuse is specified as follows:  hergebruik: het gebruik van informatie, neergelegd in documenten berustend bij een met een publieke taak belaste instelling, voor andere doeleinden dan het oorspronkelijke doel binnen de publieke taak waarvoor de informatie is geproduceerd, anders dan de uitwisseling van informatie tussen met een publieke taak belaste instellingen onderling uitsluitend met het oog op de vervulling van hun publieke taken; https://wetten.overheid.nl/BWBR0036795/2021-07-01";Confirm;;;;;
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";yes;To get insight in the level of reuse of open data, people can submit their applications based on open data on the national open data portal: https://data.overheid.nl/community/toepassingen;Confirm;;;;;
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer. ";no ;;Confirm;;;;;
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;There is no general national effort to monitor re-use of open data nor HVD, but for some data sources there is some measurement available through the usage of services and APIs. E.g. the open geo information available through PDOK registered over 30 billion hits in 2023.;;;
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;Impact is defined as the effect on processes in four different domains: Economic, Environmental, Political/Governmental and Societal impact. https://data.overheid.nl/community/impact;Confirm;;;;;
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";yes;- monitor statistics on open data portal, - create Impact stories, - create insight in applications of open data use. See https://data.overheid.nl/community/impact and  https://data.overheid.nl/impact;Confirm;;;;;
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;"Yes, government works with NGO's like Open State Foundation, Waag Society, University of Amsterdam, Univeristiy of Delft on various projects to create impact; most initiatives are focused on creating datasets that have a national coverage (instead of fragmented sets) or introducing impact frameworks or assessment frameworks (like the TaDa principles setup in Amsterdam in cooperation with the Waag, see https://www.tada.city";Confirm;;;;;
;4.2 Measuring reuse;;;;;;;;
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Confirm;;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;Yes;Metrics are being collected and analyzed by data.overheid.nl;;;
I8-b;Surveys;new question;new question;Change;No;;;;
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;The team of data.overheid.nl conducts interviews to describe the impact of reuse cases.;;;
I8-d;Other;new question;new question;Change;No;;;;
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";Yes;N/A;Confirm;;N/A;;;
;Type of activity;Answer 2023;Explanation 2023;Confirm, change or complement answer/explanation from 2023;New answer (optional);New explanation (optional);;;
I9-a;Regular feedback sessions with portal users ;new question;new question;Change;Yes;For example the organization CBS organizes 'user days' to get feedback from users;;;
I9-b;Social media sentiment analysis ;new question;new question;Change;No;;;;
I9-c;Other;new question;new question;Change;Yes;Users can leave feedback on every dataset page of the national data portal. Users can also request data, showing us what they need.;;;
