ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";yes;"AMA participates in events regularly: with academia has partenered in the project UCD Lab (https://urbandatalab.pt/index.php/partners/ama) and participated in several events, example: https://www.facebook.com/photo/?fbid=796035811340405&set=pcb.796037531340233, presentaion day 10, 12h); with the community, conducted webinars on open data, example: https://dados.gov.pt/pt/posts/webinar-ama-o-sucesso-em-forma-de-dados-abertos-1/).";Confirm;;
P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";no;;Change;Yes;There is a specific guideline for data management process for publication of datasets on the national open data portal dados.gov.pt. URL: https://dados.gov.pt/en/pages/faqs/publish/ 
P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";no;A monitoring dashboard is, still, being designed to be published on the national open data portal (dados.gov), with indicators of entities activity regarding to open data (example: the degree of compliance with the Law regarding High Value Datasets);Change;Yes;"The national open data portal, dados.gov, a dashboard updates the number of publications of re-uses and their temporal evolution.
A monitoring improved dashboard is also being designed to be published at the national open data portal (dados.gov), with indicators of entities' activity regarding open data (for example, the degree of compliance with the Law regarding High-Value Datasets). This dashboard is expected to be operational and launched soon.

#Reply following the questions of the research team:
The progress of public administration policies for digital transformation, particularly for open data initiatives, is evaluated annually based on the monitoring indicators defined and published in specific reports (https://www.ama.gov.pt/web/agencia-para-a-modernizacao-administrativa/quar). The attached document (Monitorização - QUAR - PA2023 - Após revisão.xlsx) contains the results for 2023. Since these indicators are quantitative and downstream of the Open Data measures, they tend to reflect the numerical evolution of the dados.gov portal, as defined in documents Ref.ª 33 and 59 (see column D)."
P24;"Do you update your policy/strategy as appropriate to ensure its success, such as based on data collected for monitoring?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";new question;new question;Change;Yes;"The National Data Strategy foresees that emerging technologies are constantly evolving and therefore the Action Plan should also be a living document, target of inclusion of new initiatives or updating existing ones. Any updates must maintain the alignment with the strategy and vision in theme of the data but reflecting the dynamism of priorities, needs and concerns of the economy and society.

#Reply followind the questions from the research teams:
As mentioned in P23, the indicators are annually taken into account to assess the evolution of the implemented measures. The strategy/policies are informed by those results with no specified frequency, as it depends on several conditions, namely political ones. The recent strategy is an example of that process."
P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";yes;Under the Law No. 68/2021, a cost simulator will be made available on the national open data portal (dados.gov);Confirm;;
P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";N/A;1- A formal national open data strategy, 2-  Political and institutional support/adherence, 3-More human and technical resources;Confirm;N/A;
P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specifiy what is hampering finding a strategic approach to solve these challenges.";yes;"There are two major pillars on which we are working to respond to these three major challenges: a) Law No. 68/2019, b) Recovery and Resilience Plan/Digital Transition (Specific projects aimed at open data).
Several projects are being developed to address some of the challenges, this process has enforced the Political and institutional support/adherence, and more HR were outsourced to execute the palnned tasks. Namely, the project mentioned in question 2, point 6 -  ""Public Administration's Data National Strategy and Action Plan"";";Confirm;;
P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";new question;new question;Change;Yes;"The National Data Strategy focuses as well on empowering people, contributing to a more inclusive, informed society equipped with concrete tools (legislative and practical) to understand, critically evaluate and use data in a conscious and safe way, promoting an environment conducive to active participation in the digital era. 
The Agency for Administrative Modernization (AMA) is mandated to establish and maintain the national open data portal dados.pt. This also include providing assistance to data holders in publishing their data as an open data on the national portal. Also, the CTIC appointed a task force dedicated to data subjects including open data. This task force (TF) includes various public public sector bodies responsibles for open data. Also, the national open data portal Dados.gov makes available a tutotial on how to publish open data on the portal - https://dados.gov.pt/pt/pages/api-tutorial/"
P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";yes;As part of programme INCoDe.2030 (national digital competencies programme), the Portuguese government has launched an initiative for the digital qualification of public servants to promote coherent execution of digital and open data policies. For instance, there are short term courses on several ICT domains, including open data, provided by the national institute for competencies in the public administration. INA - https://www.ina.pt/index.php/centro-de-formacao-oferta-formativa;Confirm;;
P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";yes, >9;"https://portugalsmartcities.fil.pt/programa-2022/; https://www.galp.com/corp/pt/sobre-nos/a-galp/datathon; https://www.fpf.pt/pt/News/Todas-as-not%C3%ADcias/Not%C3%ADcia/news/34967; https://makeitmillennium.pt/; https://hackacity.eu/; https://dspa.pt/; https://www.dssg.pt/; https://www.lisbondatascience.org/; https://www.meetup.com/pt-BR/datascienceportugal/; https://datachallenge.pt/";Complement;Yes, >9;"#Reply following the questions of the research team:

Editions of the “Data with Purpose Summit”, a collaboration between NOVA IMS (the School of Information Management and Data Science of the Nova University of Lisbon) and a Media Partner (currently on the second edition, 21 May 2024, Rectorate of NOVA University of Lisbon, https://www.novaims.unl.pt/en/here-now/events/data-with-purpose-summit/)

Winter School on Open Data 2024, organized by the University of Minho - 14-16 February 2024, Braga, http://www.sdum.uminho.pt/ModuleLeft.aspx?mdl=~/Modules/UMEventos/EventoView.ascx&ItemID=27395&Mid=432&lang=pt-PT&pageid=3&tabid=0&fbclid=IwAR2QCOOwsVGUsTdsbJTuuTh6VJye5oe5JG6HhVmlkEUx0OwfR0sXWEhNsL8

Online learning course on the use of open data platforms, under the framework of the Open Administration Action Plan and prepared by Iscte (University Institute of Lisbon) - https://online-learning.iscte-iul.pt/courses/plano-nacional-de-acao-de-administracao-aberta-pt  

Portugal Smart Cities Summit (10th edition) - 9-10 October 2024, Lisbon, https://portugalsmartcities.fil.pt/ 

Datathon Portuguese Football Observatory, September 2022, Lisbon - https://www.fpf.pt/pt/News/Todas-as-not%C3%ADcias/Not%C3%ADcia/news/34967

Initiatives from the Lisbon Data Science Academy, 2022, Lisbon and online - https://www.lisbondatascience.org/ 

Initiatives - Meet up Data Science Portugal, diverse locations:
https://www.meetup.com/lisbon-open-data-meetup/
https://www.meetup.com/datascienceportugal/
https://www.meetup.com/big-data-lisbon/
https://www.meetup.com/big-data-developers-in-lisbon/
https://www.meetup.com/pydata-lisbon/

Hack a city – hackathon to develop impactful solutions exploring open city data, 2023, 6th edition in Porto - https://hackacity.eu/

Lisbon Data Science Portuguese Association (DSPA) Insights 2024 – AI Enhancing Business, 18-19 September 2024 - https://dspa.pt/ 

Initiatives from the open community Data Science for Social Good Portugal - https://www.dssg.pt/ 

Initiatives from private companies:
-	Datathon organized by company GALP to award innovative solutions for organizational efficiency using big data analytics – 2019, online,  https://www.galp.com/corp/pt/sobre-nos/a-galp/datathon
-	The Open Data Academy Challenge, to award academic work under the theme “energy transition” and using open data. Promoted by e-Redes, an energy provider company – Online, 2024, https://www.e-redes.pt/pt-pt/premio-open-data-academy-challenge
-	Datathon targeted at university students organized by Millennium bcp bank – regularly, in four Portuguese universities, https://makeitmillennium.pt/ 
-	Data Challenge by Santander bank (in partnership with two universities – 2021, https://datachallenge.pt/
-              Datamakers Fest, Data Makers Fest is a festival dedicated to all data practitioners. The next edition will take place from 24 to 25 of September at Alfândega Congress Center in Porto, Portugal - https://www.datamakersfest.com/;
-              Portugal Digital Summit - gathers industry leaders, experts and innovators to discuss and explore the latest trends and technologies in the digital, Lisbon, https://portugaldigitalsummit.pt/; 
-             Big Data Computing Conference, International Research Conference is a federated organization dedicated to bringing together a significant number of diverse scholarly events for presentation within the conference program, https://waset.org/big-data-computing-conference-in-october-2024-in-lisbon;"
PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";yes;https://dados.gov.pt/pt/;Confirm;;
PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";new question;new question;Change;Yes;Based on uData with several customizations.
PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;Yes;All documentation and reference is available here: https://dados.gov.pt/pt/docapi/
PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";new question;new question;Change;No;
PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;Yes;"All documentation and reference is available here: https://dados.gov.pt/pt/docapi/;
And a tutorial is available as well here: https://dados.gov.pt/pt/pages/api-tutorial/"
PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";new question;new question;Change;No;
PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.";new question;new question;Change;Yes;"Users can add Community Resources to a dataset using the option/link ""Publicar um recurso"" in front of the option ""Recursos comunitários"" for each dataset;
"
PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;https://dados.gov.pt/pt/contact/;Confirm;;
PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"Example for a specific dataset:
URL: https://dados.gov.pt/pt/datasets/captacoes-de-agua-subterranea/#discussion-create";Confirm;;
PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";no;;Confirm;;
PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;https://dados.gov.pt/pt/posts/;Confirm;;
PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";yes;"When a dataset is opened, the user can select to be notified about the activity associated with that dataset, by clicking on the 'star' button, under the files attached. The notification is made by email and by a message to the user's administration area. See the attached image ""70"".   Example on https://dados.gov.pt/pt/datasets/monitorizacao-de-parametros-ambientais-da-cidade-de-lisboa/";Confirm;;
PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;"https://dados.gov.pt/pt/contact/ - there is not a ""request data"" button per se, but on the field description of the portal's contact form, it is explicit that it is meant, among other things, to request new datasets";Confirm;;
PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";no;;Confirm;;
PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";yes;With internal tools, eg. Excel spreadsheet - https://dados.gov.pt/stats - Using this tool, we can know when the requests are made and if an answer has been given, including if the requested datasets had been published after. We have a team to follow up on the information generated by this tool.;Confirm;;
PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";yes;The portal allows for a forum in each dataset, even though it does not have one general forum at a higher level to discuss open data in general, as mentioned in the question #66b (https://dados.gov.pt/pt/datasets/captacoes-de-agua-subterranea/#discussion-create);Confirm;;
PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;https://dados.gov.pt/pt/reuses/;Confirm;;
PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";yes;The datasets are indicated under the showcase. An example on https://dados.gov.pt/pt/reuses/portal-da-transparencia-municipal/;Confirm;;
PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";yes;Only allowed to registered users. But any person can create an account.;Confirm;;
PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";yes;"When entering a dataset, the ""Preview"" button shows data in a tabular format. Example: https://dados.gov.pt/pt/datasets/websites-dos-projetos-de-investigacao-desenvolvimento-financiados-pela-comissao-europeia-h2020/#_";Confirm;;
PT21;"Does the national portal offer a preview function for geospatial data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";no;;Confirm;;
PT22;"Do you promote high-value datastes on your national portal (e.g. use filtering features for reusers to easily find such datasets, use editorial features to promote the datasets, etc.))?

For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;
PT23;"Do you monitor the portal's traffic (e.g. in terms of number of unique visitors, visitor profiles, percentage of machine traffic, number of downloads according to the number of datasets etc.)? 

For Explanation:
* If yes, which tool(s) do you use?";yes;Piwik/Matomo. Dashboard in portal homepage.;Confirm;;
PT24;"Do you run analytics on API usage?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";no ;N/A;Confirm;;
PT25;"Besides monitoring portal traffic, do you perform any further activities to better understand the behaviour and needs of users of your portal (e.g. web analytics, surveys, or analysis of social media feeds)?

For Explanation:
* If yes, please (1) specify the activities and explain (2) how they help you understand user needs";yes;Web analytics with Matomo service. A survey made in collaboration with Data Science Portuguese Association (sent to their associates: private entities - energy, communication, mobility, health, insurance, data, digital and technology enterprises - and public institutions - universities, R&D institutions, town halls). We are developing a survey to monitor and support the entities until the end of 2023.;Change;Yes;We collect feedback through surveys and interviews from our initiatives such as webinars, conferences, and meetings with stakeholders from both the public and private sectors, as well as developers. This helps us understand the activities and needs of the users of the portal. Additionally, we interact with users who comment on the portal to further understand their needs.
PT26;"Do you used the insights about portal usage and about the behaviour and needs of portal users to improve the portal accordingly?

For Explanation:
* If yes, please explain your process for improving the portal based on user insights and feedback
* If relevant, kindly highlight some improvements made in the past year";new question;new question;Change;Yes;"We collect several insights from the portal usage and needs that we strive to address. Typically, we include these improvements in our backlog after a thorough analysis of the effort and impact. These improvements must wait for their inclusion in the next project, or in urgent cases, the current project. An important step in this process is interacting with the uData framework development team to determine if some of these improvements are also in their roadmap.

From these insights, we can provide three concrete examples that were included in the previously mentioned backlog. The first was the need expressed by users to have a preview tool for structured data. This feature, developed by us, is already operational on dados.gov. The second was the need for a simple way for providers to check compliance with quality standards. This was implemented in due time by the uData team and is already functional on dados.gov. The last one addresses numerous complaints about the loss of thematic organization of the datasets in the new version of uData. To mitigate this problem, we are in discussions with the uData team to understand how we can provide users with a thematic approach to finding datasets. In summary, we collect feedback and take action to improve."
PT27;"Do you undertake any activities to promote the portal and attract new users or new audiences?

For explanation:
* If yes, please (1) explain what activities your perform, and (2) mention if these activities are directed at any specific target audience (e.g. business, public sector, academia, etc.)";new question;new question;Change;Yes;"The dados.gov team participates in regular events, such as conferences, with various audiences (public-sector, academia and public in general). An important annual event about data is organized by the Data & Interoperability team from the agency AMA (https://www.youtube.com/watch?v=cB3uyZ_Nfn0&ab_channel=AMA-Ag%C3%AAnciaparaaModerniza%C3%A7%C3%A3oAdministrativa).
Some examples of the more important events are:
10º Forum de Gestão de Dados de Investigação conference , https://www.youtube.com/watch?v=dBJYSNdd01k;
JIIDE2023 conference, https://www.dgterritorio.gov.pt/jiide2023/ - https://www.youtube.com/@JIIDE2023;
ENIIG conference, https://eniig.dgterritorio.gov.pt/2023/inicio."
PT28;"Do you monitor what keywords are used to search for data and content on the portal?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal";new question;new question;Change;No;
PT29;"Do you monitor the most and least consulted pages?

For Explanation:
* If yes, please briefly (1) describe your process and (2) how you use the insights to improve the portal
* For informational purposes, kindly provide the URLs to the five most popular datasets on the portal";new question;new question;Change;No;
PT30;"Do you take measures to optimise the search and discoverability of content (data and editorial)? 

For Explanation:
*If yes, please briefly describe how your optimise the search";yes;Inform publishers of the importance of giving a detailed description of the published datasets and of using tags that well represent those datasets.;Confirm;;
PT31;"Is the metadata on your portal available in clear plain language to enable both humans and machines to read and understand it? 

For Explanation:
*If yes, please provide the URL to an example documenting this feature.";yes;;Complement;;"URL: https://dados.gov.pt/pt/datasets/listas-de-subvencoes-e-beneficios-publicos-e-de-doacoes-ano-2023/
In this example, similar to many others, we have the description of the dataset and all the metadata (dataset and resources) is accessible to human reading and  undestanding."
PT32;"To what degree do public sector data providers contribute data to the portal? 

For Explanation:
*Please describe what is the agreed approach.
* If less than the majority of data providers, please briefly explain why (e.g. technical incompatibilities, governance aspects, low awareness etc.).";few public sector data providers;"Develop a governance structure, implement an Open data National Strategy, make data inventories/catalogs (that include information about data, data that cannot be opened, and data that can be opened and is not yet published), send a survey to the entities on data maturity (to each of the government agencies and the departments within), create awareness initiatives (webinar on open data concept and benefits, and the open data directive), and make a portal improvement. Also define methodologies to monitor/evaluate the impact of open data in areas such as government efficiency / public policies; reduction of operating costs; quality of public service provided; environmental impact; social impact; macroeconomic and microeconomic impact, etc. Design a user satisfaction survey.
Public sector data providers still demonstrate some reluctance, there is some cultural tightness, low awareness and data literacy, some departments have limited technological and human resources, and, most basilary, the lack of a general governance structure, in Portugal.";Complement;;As explained in question P2, the National Data Strategy has been finalized and is awaiting publication in the coming months. The effort to create data inventories/catalogues is progressing for most of the important entities that also represent many other entities. Both of these aspects will serve as leverage for the implementation of data governance in the Public Administration.
PT33;Do you identify the data providers that are not yet publishing data on the national portal?;yes, or all public sector data providers already publish data;N/A;Confirm;;N/A
PT34;"Were there concrete actions taken to assist these data providers with their publication process?

For Explanation:
* If yes, could you provide some examples of the actions taken in this regard.";yes, or all public sector data providers already publish data;Sharing tutorials on registration, publication, and reuse, and establishing direct contact with organizations, when questions were more complex. You can find the tutorial on youtube, as they were published last year on the youtube page of the portal management organization (AMA) - https://www.youtube.com/watch?v=G7-qftX_org&t=6s - https://www.youtube.com/watch?v=tvccaRmz9UQ&t=10s - https://www.youtube.com/watch?v=jCVfKgQQTZE&t=32s;Confirm;;
PT35;"Besides the national open data portal, are there other regional and local portals? 

For Explanation:
* If yes, please provide a complete list and the links to these portals.";yes;"https://ckan.sig.cm-agueda.pt/
https://srea.azores.gov.pt/
https://idealg.ccdr-alg.pt/
https://dadosabertos.cascais.pt/
https://oeirasinterativa.oeiras.pt/#/portal/home
https://ckan.sig.cm-agueda.pt/dataset/captacoes-perimetros-de-protecao
https://sig.cm-guimaraes.pt/dadosabertos/#one
https://www.portugalglobal.pt/PT/Biblioteca/Paginas/Homepage.aspx
https://www.base.gov.pt/base4
http://datacentro.ccdrc.pt/Viewer.aspx
https://www.dgeec.mec.pt/np4/home
http://www.siej.dgpj.mj.pt/SIEJ/SJ/main/home.aspx
https://www.seg-social.pt/estatisticas
http://www.geosaude.dgs.pt/websig/v5/portal2/public/index.php?par=geosaude
http://www.igeo.pt/
https://www.ine.pt/xportal/xmain?xpgid=ine_main&xpid=INE
https://lisboaaberta.cm-lisboa.pt/index.php/pt/
https://transparencia.sns.gov.pt/explore/?sort=modified
http://www.ansr.pt/Estatisticas/RelatoriosDeSinistralidade/Pages/default.aspx
https://snig.dgterritorio.gov.pt/
https://snirh.apambiente.pt/";Complement;Yes;"https://ckan.sig.cm-agueda.pt/
https://srea.azores.gov.pt/
https://idealg.ccdr-alg.pt/
https://dadosabertos.cascais.pt/
https://oeirasinterativa.oeiras.pt/#/portal/home
https://sig.cm-guimaraes.pt/dadosabertos/#one
https://www.base.gov.pt/base4
http://datacentro.ccdrc.pt/Viewer.aspx
https://www.dgeec.mec.pt/np4/home
http://www.siej.dgpj.mj.pt/SIEJ/SJ/main/home.aspx
https://www.seg-social.pt/estatisticas
https://www.ine.pt/xportal/xmain?xpgid=ine_main&xpid=INE
https://lisboaaberta.cm-lisboa.pt/index.php/pt/
https://transparencia.sns.gov.pt/explore/?sort=modified
http://www.ansr.pt/Estatisticas/RelatoriosDeSinistralidade/Pages/default.aspx
https://snig.dgterritorio.gov.pt/
https://snirh.apambiente.pt/
https://www.e-redes.pt/pt-pt/portal-open-data
https://opendata.porto.digital/
https://dados.azores.gov.pt/"
PT36;"Are regional and local portals listed above and their data sources discoverable via the national portal? 

For Explanation:
* If not applicable, please briefly explain why. ";yes;;Confirm;;
PT37;"To what degree are  regional and local sources harvested automatically? 

For Explanation:
* If less than the majority of existing sources is harvested by the national portal, please briefly explain why.                        
* If not applicable, please briefly explain why. ";the majority of datasets;;Confirm;;
PT38;"Does the national portal include datasets that are real-time or dynamic?

For Explanation:
* If yes, please provide URLs to real-time and/or dynamic data featured via the national portal. ";yes;https://dados.gov.pt/pt/datasets/prociv-ocorrencias-em-aberto/;Confirm;;
PT39;"Does the national portal provide a way for non-official data (i.e. not stemming from official sources, such as community-sourced/citizen-generated data) to be published? 

For Explanation:
* If yes, please explain how non-official data is distiguished for offical data (e.g. using a different section of the portal or tags) 
* And please provide a URL to an example of a non-official dataset on the portal ";new question;new question;Change;Yes;"Every user can publish a datasets, the user can decide if it is published by his/her organization (in case he/her is associated to an organization) or not. It is a feature of the uData framework; So it it is distingushed by the publisher name, user name or organization name.
URL: https://dados.gov.pt/pt/datasets/associacoes-de-badminton-em-portugal/"
PT40;"Does the national portal allow users to see what data exists but cannot be made available as open data?

For Explanation:
* If yes, please (1) provide the URL to an example and (2) briefly describe the approach used to ensure this transparency.";no;;Confirm;;
PT41;"Does the national portal have a strategy to ensure its sustainability?

For Explanation:
* If yes, please (1) provide the URL to this document and (2) describe the main measures to keep the portal running in the long-term and continue to serve its audience";new question;new question;Change;Yes;"In addition to all the initiatives implemented by the Portuguese Public Administration (PA) to maintain and evolve the portal, and with the intention of securing the portal’s relevance and importance, AMA has decided to assign a critical role to the portal. Leveraging the importance and impact that the “Portal Mais Transparência” (https://transparencia.gov.pt/pt/), a reuse of open data, has on transparency, citizen awareness, and participation, AMA decided that dados.gov will be the single point of access and aggregator for the high-quality data needed to update the “Portal Mais Transparência” in near real-time. This strategy, agreed upon by 9 entities (2 more to come), makes dados.gov a critical part of this reuse, which is internationally recognized and has a significant impact on the media and society (see attached document “Reuse_portal mais transparencia.pdf”). Without the option to participate in a marketplace where data monetization is a reality, we have concluded that the only strategy is to increase the positive impact and relevance of the portal to ensure its future financial sustainability.
Another contribution to the sustainability of the portal is the publication of open data from public service and feedback from citizens, which are the basis of an internal service of AMA, GIAP (see attach document ""TICAPP202203_Guia de Utilização do Portal do gIAp_V2.0.pdf""), which contributes to the following objectives: Improve citizen satisfaction; Contribute to the continuous improvement of the quality of public service delivery, combining different channels: in person; voice and digital; Simplify administrative processes; and Evaluate the quality of services, taking into account the expectations of citizens.
Another relevant strategic decision is that it was decided to use an open source framework, uData, to improve sustainability."
PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";yes;"We use AMA's official page and social media accounts (youtube and LinkedIn), and tic.gov.

[Response to reviewer]
Links:
AMA's youtube page: https://www.youtube.com/@AMA_gov_pt
AMA's youtube page dados.gov tutorial (na exmaple): https://www.youtube.com/watch?v=G7-qftX_org&ab_channel=AMA-Ag%C3%AAnciaparaaModerniza%C3%A7%C3%A3oAdministrativa
AMA's LinkedIN: https://www.linkedin.com/company/ama-gov-pt/
AMA's LinkedIN post relating to dados.gov: https://www.linkedin.com/feed/update/urn:li:activity:7029061388530556928/?utm_source=share&utm_medium=member_desktop
AMA's FB: https://www.facebook.com/ama.gov.pt/?locale=pt_PT
AMA's FB relating dados.gov: https://www.facebook.com/ama.gov.pt/posts/pfbid0374E9s7bFpUKy8hURWB7oJvSvHf66yN2D4q82FCFVj1ZUpuMVEXaU7rwoUW6oT3Hil
TIC.GOV: https://tic.gov.pt/noticias/parabens-dados-gov";Change;Yes;"We use AMA's official page, PA official tic.gov.pt page and social media accounts like youtube, FB and LinkedIn.

AMA's youtube page: https://www.youtube.com/@AMA_gov_pt
AMA's youtube page dados.gov tutorial (one example): https://www.youtube.com/watch?v=G7-qftX_org&ab_channel=AMA-Ag%C3%AAnciaparaaModerniza%C3%A7%C3%A3oAdministrativa

AMA's LinkedIN: https://www.linkedin.com/company/ama-gov-pt/
AMA's LinkedIN post relating to dados.gov: https://www.linkedin.com/feed/update/urn:li:activity:7029061388530556928/?utm_source=share&utm_medium=member_desktop
https://www.linkedin.com/posts/ama-gov-pt_transforma%C3%A7%C3%A3odigital-amagov-digitaliza%C3%A7%C3%A3o-activity-7166831021307510784-Fhel/?originalSubdomain=pt
https://www.linkedin.com/posts/ama-gov-pt_eniig-dadosabertos-amagov-activity-7140279209406492672-snMF/?originalSubdomain=pt
https://www.linkedin.com/posts/ama-gov-pt_emerge23-powered-by-data-activity-7069224454098141185-ZLbh/?trk=public_profile_like_view&originalSubdomain=pt
https://www.linkedin.com/posts/ama-gov-pt_emerge23-powered-by-data-activity-7072902904357019648-Vgm2/?originalSubdomain=pt
https://www.linkedin.com/posts/ama-gov-pt_emerge-datascience-datavisualization-activity-7067470754795200513-gYCc/?trk=public_profile_like_view&originalSubdomain=pt


AMA's FB: https://www.facebook.com/ama.gov.pt/?locale=pt_PT
AMA's FB relating dados.gov: https://www.facebook.com/ama.gov.pt/videos/224933743735084
 

TIC.GOV: https://tic.gov.pt/noticias/parabens-dados-gov
https://tic.gov.pt/agenda/evento-dados
https://tic.gov.pt/agenda/evento-conjunto-dados-elevado-valor"
PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.";yes;"https://github.com/amagovpt/docs.dados.gov.pt
https://github.com/amagovpt/udata-front-pt
https://github.com/amagovpt/gouvpt";Confirm;;
PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";No;"[Response to reviewer] 
Revised answer:
We don't have a  Dashboard publicly available for that purpose.  Sorry for the misleading answer.";Change;Yes;See attached files
