ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
PT42;"Is your national portal active on social media? 

For Explanation:
* If yes, please provide the URL(s) to your social media accounts. ";no;;Confirm;No;
PT43;"Are the portal’s source code and relevant documentation and artefacts made available to the public (e.g. on platforms such as GitHub or GitLab)?

For Explanation:
*If yes, please provide the (1) platform name and (2) the URL to the portal’s account on this platform.";yes;"Diggs Github account is called ""diggsweden"" and has a catalog for the national dataportals open spource code. See https://github.com/DIGGSweden/dataportal-web";Confirm;;
PT44;"Do you monitor the characteristics of the data published on the portal, such as the distribution across categories, static vs. real-time data and how these change over time?

For Explanation:
* If yes, please provide the direct-URL to this feature";yes;"The homepage has a section for statistics regarding data per month on a half year basis, the amount of organizations that publishes data, the organizations with most published datasets and the five most common categories of data.
See the section “Statistics at a glance”: https://www.dataportal.se/en 
Also see the page “Statistics”: https://www.dataportal.se/en/statistics  and https://admin.dataportal.se/status/overview

Due to the change of web consultants (see Q 103) we now also have access to more competence in the Matomo tool, so moving forward we are planning to further improve our usage of varios web statistics.";Change;Yes;"The homepage has a section for statistics regarding data per month on a half year basis, the amount of organizations that publishes data, the organizations with most published datasets and the five most common categories of data.
See the section “Statistics at a glance”: https://www.dataportal.se/en 
Also see the page “Statistics” that shows results per month: https://www.dataportal.se/en/statistics  and https://admin.dataportal.se/status/overview

We have also started to improve our use of the data analytics tool Matomo in order to further improve our usage of various web statistics from the national dataportal. "
PT45;"Does this monitoring enable the portal team and/or data providers to take action to improve their performance on the national portal?

For Explanation:
* If yes, please (1) explain how and (2) if applicable provide the direct-URL to this feature.";yes;Yes, the monitoring of the dataportal allows us to gain more knowledge on e.g. what in the data publication process is considered difficult by data providers, and also when more communication about the dataportal is needed. Dataproviders can gain access to monitoring functionality through our platform for technical support, see https://admin.dataportal.se/status/overview;Confirm;;
Q1;"Is there a pre-defined approach to ensure that metadata is kept up-to-date?

For Explanation:
* If yes, please briefly describe your approach.";yes;Yes, there is a tool for the data providers (accessible by a login) in a tool called Admin, see https://admin.dataportal.se/start where they can check their metadata status. ;Complement;Yes;The metadata catalogue is updated every night to support the data producers.
Q2;"What percentage of the metadata on the national portal is obtained from the source automatically, rather than edited manually? 

For Explanation:
* Please describe (1) the workflows you have to automate the harvesting of metadata and (2) for which types of data these apply to";new question;new question;Change;100 %;100% is updated automatically. The shared metadata catalogue with manually editing is provided seperately and also harvested.Documentation on the harvesting: https://docs.dataportal.se/dcat/docs/harvesting/
Q3;"What is the average delay from the moment the metadata describing a dataset is updated at the source, and the moment the change is visible on the portal?

For Explanation:
* Please explain the approach for updating metadata in a timely manner";new question;new question;Change;Within one day;The portal is updated every night.
Q4;"Do you undertake efforts to ensure that published data covers the full period from when it was first published until today, for example,the complete time series?

For Explanation:
* If yes, please explain the measures in place to ensure complete series of datasets";new question;new question;Change;No;This is up to the data producers, but we are updating DCAT-AP-SE to 3.0 which will support data series in order to support the data producers.
Q5;"Have you implemented the DCAT-AP High Value Datasets (semiceu.github.io) tag to denote the High-Value Datasets in your (national) open data portal(s)?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;Yes, we follow the HVD extention to DCAT-AP. This is described in DCAT-AP-SE 2.2. https://docs.dataportal.se/dcat/2.2.0/en/
Q6;"Besides the DCAT-AP tag mentioned above, have you implemented any other measures to ensure that high-value datasets ((EU) 2023/138) are interoperable with datasets of other country?

For Explanation:
* If yes, please specify how and highlight challenges if any.
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;Yes;Yes, we provide a recommendation https://docs.dataportal.se/dcat/docs/recommendations/#14-vardefulla-datamangder and general support on HVD https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vardefulla-datamangder
Q7;"Do you monitor the quality of the metadata available on your portal?

For Explanation:
* If yes, please briefly explain how this monitoring takes place. 
* If applicable, please provide the URL to this monitoring mechanism.";yes;"UPDATED ANSWER:
Yes, we use a automatic link checker functionality and DCAT-AP-control, and the administrators of the dataportal also have access to a more elaborate statistics tool. 

Link: https://admin.dataportal.se/status/statistics (requires user login) ";Complement;Yes;We have a new complement to the validiation- in the admin tool which is a Metadata Quality Assessment per data catalogue. We are still working with the DCAT-AP SCHACL validiation here, this part is not yet in place. See https://docs.dataportal.se/dcat/docs/quality/ and https://www.dataportal.se/metadatakvalitet. We also have a validation of the metadata based on the Five star open data model described and shown at the same place.
Q8;"Do you publish information on the quality of the metadata available on the portal?

For Explanation:
* If yes, please provide the URL to this section. ";yes;"There is a public statistics page available at https://admin.dataportal.se/status/overview 
 ";Complement;Yes;Yes, as described above, this is published here: https://www.dataportal.se/metadatakvalitet You can also click and look at each catalogue seperate.
Q9;"Do you publish guidelines (e.g. written materials) and have tools in place, to assist publishers in publishing high-quality metadata? 

For Explanation:
* If yes, please (1) briefly describe this material and (2) provide the URLs to these materials and/or tools.";new question;new question;Change;Yes;Yes, we have the MQA and Five star information provided above as well as guidelines for publishing in tecknical documentation and searchable under tools at the dataportal. Example: Guidelines for making information available https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information Guidelines for licensing https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/rekommendation-om-oppna-licenser-och-immaterialratt  Guidelines for publishing High value datasets https://docs.dataportal.se/dcat/docs/recommendations/#14-vardefulla-datamangder
Q10;"Do you set any standards on metadata quality that data providers must abide by (e.g. on the use of licence, minimum metadata describes, use of certain DCAT-AP properties, etc)

For Explanation:
* If yes, please describe the standards you have in place, i.e. what is minimum information the metadata should describe ";new question;new question;Change;Yes;Yes, all metadata at the dataportal. All metadata delivered to the Swedish dataportal must be delivered in DCAT-AP-SE which describe minimum information etc. https://docs.dataportal.se/dcat/en/ 
Q11;"Do your open data publication/licensing guidelines provide recommendations for the use of Creative Commons (CC) licences, specifically CC BY 4.0 and CC0?

For Explanation:
* If yes, is this mandatory (e.g. prescribed by law) or recommended?
* Please provide a URL link to the guidelines";new question;new question;Change;Yes;Yes, we provide recommendations for the use of CC BY 4.0 and CC0. See: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/rekommendation-om-oppna-licenser-och-immaterialratt See also publishing guidelines: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Valjvillkorforanvandning
Q12;What percentage of the open data available on the national portal is accompanied by licensing information? ;71-90%;N/A;Confirm;;N/A
Q13;How many different licences are used on your portal?;>10;N/A;Confirm;;N/A
Q14;"Besides providing guidelines, are there regular activities conducted or mechanisms in place to  assist publishers in supplying high-quality datasets (metadata quality and data quality)?

For Explanation:
* If yes, please explain the support you provide?";new question;new question;Change;No;N/A
Q15;"Does the national portal follow the DCAT-AP framework or, if not, are standards in place to ensure interoperability with DCAT-AP?

For explanation:
* If the  portal follow the DCAT-AP framework, please describe how compliance with DCAT-AP is ensured
* If the portal does not follow the DCAT-AP framework, please describe how interoperability with DCAT-AP is ensured";new question;new question;Change;Yes;Yes. The national portal only harvest DCAT-AP. We provide a harvesting specification. https://docs.dataportal.se/dcat/docs/harvesting/ We also provide a shared metadatacatalogue based on DCAT-AP for those actors who can not follow the technical harvesting specification provided.
Q16;What is the percentage of metadata on your portal that is DCAT-AP compliant, in terms of mandatory classes? (agent, catalogue, dataset, literal, resource);>90%;;Confirm;;N/A
Q17;What is the percentage of metadata on your portal that uses DCAT-AP recommended classes? (category, category scheme, distribution, licence document);>90%;;Confirm;;N/A
Q18;What is the percentage of metadata on your portal that uses DCAT-AP optional classes? (catalogue record, checksum, document, frequency);51-70%;;Confirm;;N/A
Q19;"Is there a national extension of the DCAT-AP standard developed for your country? 

For Explanation:
* If yes, please (1) briefly outline the reasons for this decision, and (2) what the main differences between the national variation and the EU standard are.
* If applicable, please provide the URL to the documentation of the national DCAT-AP extension.";yes;"UPDATED ANSWER:
Yes there is. Documentation for the Swedish DCAT-AP standard (DCAT-AP-SE) is available in the technical documentation for the national dataportal: https://docs.dataportal.se/dcat/ Here you can find the standard in both Swedish and in English.
DCAT-AP-SE contains clarifications, translations and explanations of DCAT-AP for Sweden. DCAT-AP-SE is a national adaption of DCAT-AP, which could be compared with DCAT-AP as a European adaption of DCAT (W3C). The reason to have a national adaption is to make it easier for Swedish data producers to use DCAT-AP-SE and to make a uniform description of data sets. The data producers are required to use DCAT-AP-SE to make metadata about their data available at the Swedish data portal. DCAT-AP-SE is developed in collaboration to suit the Swedish context of organisations and data domains and to simplify the collection, search and presentation of data at the Swedish data portal. The main differences from the standard EU version is a translation to Swedish, more detailed explanations and suggestions of how to use recommended and optional fields in the Swedish context.";Confirm;;
Q20;"Do you investigate the most common causes for the lack of DCAT-AP compliance?

For Explanation:
* If yes, what are the main causes for the lack of DCAT-AP compliance?";new question;new question;Change;Yes;We provide a validation tool for DCAT-AP-SE for the dataproducers (in Admin, behind log-in).
Q21;What is the percentage of datasets whose metadata provides a reference to where the data can be downloaded, or its API accessed (“download-URL” in the DCAT-AP specification)?;10-30%;N/A;Confirm;;N/A
Q22;What is the percentage of datasets whose metadata provides a reference to a web page from where the data can be accessed (“access-URL in the DCAT-AP specification)?;>90%;N/A;Confirm;;N/A
Q23;"Do you use a model (such as the 5-Star Open Data or FAIR) to assess the quality of deployment of data in your country?

For Explanation:
* If yes, please briefly describe.";yes;"Yes, we use the 5-star open data model as a reference and example for having various dialogues on data quality, and how data producers can increase the data quality over time. Also, we use this model in our education ""Data ambassadors"" as a pedagic example on how they can start on a rather low level and then increase the the data quality and means for access to data (via e.g. an API). Some public actors get stressed over linked data, and then we can also use the 5-star open data model to show that linked data can be seen as a goal rather than as the starting point.";Complement;;We are now also measuring the metadata in the catalogue according to the 5-star open data model see https://docs.dataportal.se/dcat/docs/quality/#datakvalitet-5-stjarnemodellen and https://www.dataportal.se/metadatakvalitet
Q24;"Do you conduct activities to promote and familiarise data providers with ways to ensure higher quality data?

For Explanation:
* If yes, please briefly describe.";yes;"We work with knowledge rising programs as the 
data ambassador program https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data and also promotes the five star model in our guidelines for making data available  https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Forberedinformationsmangdenforanvandning:~:text=begrepp%20och%20terminologier.-,Anv%C3%A4nd%20best%C3%A4ndiga%20identifierare,-F%C3%B6r%20att%20anv%C3%A4ndare";Confirm;;
Q25;What percentage of datasets are made available under an open licence? ;71-90%;N/A;Confirm;;N/A
Q26;What percentage of licences are provided in a structured data format?;>90%;N/A;Confirm;;N/A
Q27;What percentage of datasets are provided in an open and machine-readable format?;>90%;N/A;Confirm;;N/A
Q28;What percentage of datasets consistely use Uniform Resource Identifiers?;<10%;N/A;Confirm;;N/A
Q29;What percentage of datasets link to other renowned sources to provide additional context for the users, e.g. in a linked data fashion?;51-70%;N/A;Confirm;;N/A
I1;"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.";yes;"Re-use: To use information for a purpose other than that for which it was originally produced. 
SOURCE: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information ";Confirm;;
I2;"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.";yes;"The monitoring of the re-use levels is performed in number of different ways:

# Qualitative but unstructured information about re-use is collected at networking events, seminars, meetings and from various social media platforms. 
# In the community related to the Swedish data portal, there is also a special category for sharing examples of re-use. SOURCE: https://community.dataportal.se/topic/325/om-denna-kategori   
# At the national data portal, we also monitor the download statistics at regular basis. Most data providers have some sort of monitoring of at least download statistics, although the method can differ.

In the autumn of 2022 Digg lead a studentproject for 10 weeks that aimed at investigating what technical and organisational options and scenarios are available for developing methods for automatic measurement of open data re-use in terms of gaining access to e.g.download data and data on number of API calls from dataproviders. The goals was also that this could enable the developement of a dashboard functionality on re-use. We are aware that API calls and download statistics is not a full clarification of re-use, but rather a component for understanding re-use that needs to be further contualized with more qualitative stories on re-use.";Change;Yes;"The monitoring of the re-use levels is performed in number of different ways:
# Qualitative but unstructured information about re-use is collected at networking events, seminars, meetings and from various social media platforms. 
# At the national data portal, there is a section with good examples, and also an opportunity for data users to apply for publication of their use case at that page. See https://www.dataportal.se/om-oss#hur_kan_du_bidra_till_sveriges_dataportal?    
# At the national data portal, we also monitor the download statistics at regular basis. Most data providers have some sort of monitoring of at least download statistics, although the method can differ.
# In 2022, we performed an investigation together with students aiming to identify ways for us to gain access to data about API calls. We have still not implemented any solutions for this, but are continuing exploring for solutions. We are aware that API calls is only an indication of open data reuse. 
Generally speaking, we are short of resources (due to our financing situation) for doing more explicit searching for reuse case and generating interesting articles about use cases. This means that we to a large extent need to rely on getting external tips about open data reuse, thus our process can be described as not as structured and extensive as it could be."
I3;"Are there any activities in place to encourage public bodies to monitor the reuse of their own published data (e.g. incentives or obligations in place for public bodies or civil servants of national government)?
 
For Explanation:
* If yes, please (1) briefly describe these activities/incentives and (2) provide the URLs to support the answer.";yes;"The Agency for digital governance (Digg) has a guide for how data should be relased as open data, and part of that guide is a particular section about user dialogue, re-use monitoring and continuous improvements of the released datasets. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Framjaanvandardialogochforvaltning 

Also, in the work that is carrid out in the project ""Nationell dataverkstad"", which is partly financed by Digg and aims to support county regions and municipalities in their data sharing, the participants is continuously reminded that it is important to monitor the re-use of their datasets in order to improve the datasharing in various ways. See https://www.vgregion.se/ov/dataverkstad/";Change;Yes;"Yes, we do this in several ways.
# The Agency for digital governance (Digg) has a guide for how data should be relased as open data, and part of that guide is a particular section about user dialogue, re-use monitoring and continuous improvements of the released datasets. See https://www.digg.se/kunskap-och-stod/oppna-och-delade-data/offentliga-aktorer/vagledning-for-att-tillgangliggora-information#h-Framjaanvandardialogochforvaltning  
# In the education “Dataambassadörsprogrammet” we have a section called “Möjliggör hållbar användning av data” (in eng. Enable sustainable use of data), where we emphasize the importance of a user dialogue where e.g. useful information about data use can be gathered if the data users are willing to share that information. See a preview of the education (not sure for how long this link will work): https://estracer.se/edu/preview?epid=79e6c182-7298-4a12-9b43-814e3c225a13 
# Also, in the work that is carried out in the project ""Nationell dataverkstad"", which is partly financed by Digg and aims to support county regions and municipalities in their data sharing, we continuously remind the participants that it is important to monitor the re-use of their datasets in order to improve the datasharing in various ways. See https://www.vgregion.se/ov/dataverkstad/"
I4;"Does your country have processes in place to monitor and measure the level of reuse of high-value datasets ((EU) 2023/138)?
 
For Explanation:
* If yes, please specify how and highlight challenges if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";new question;new question;Change;No;
I5;"Has your government specified what 'impact of open data' means (e.g. in a strategy document)?
 
For Explanation:
* If yes, how do you define the impact of open data in your country? 
* If possible, please provide a URL to a public document describing it.";yes;"Yes, in the national data strategy from 2021 the impact of open data is described as positive effects on society driven by data, more specifically something that strengthens the welfare of society, research and the private sector. 
The data strategy: 
SOURCE: https://www.regeringen.se/informationsmaterial/2021/10/data--en-underutnyttjad-resurs-for-sverige/

Moreover, as assigned with responsibility to foster the open data movement in Sweden, in 2020 the Agency for digital government (DIGG) described open data impacts as the following areas:
1) overall economic benefits (e.g. referring to the HVD-analys from 2020)
2) new innovative services and products
3) a data driven knowledge society
4) A more efficient and innovative public administration
5) the growth of data journalism
6) research with new possibilities
7) a resource for AI. 

See information about DIGGs description on impacts in Swedish: https://www.digg.se/kunskap-och-stod/oppna-och-delade-data 

In addition to the highlighted areas of impact, potential data users were also categorized based on identified need of data and general characteristics: 1) information driven users, 2) development driven users, 3) organisation improvement driven users, and 4) analysis driven users. See information about data users: https://www.digg.se/utveckling-av-digital-forvaltning/oppna-och-delade-data/offentliga-aktorer

Moreover, in the new education called (in eng.) ""Data ambassadors"", an elborated and extended version of the above listed impacts are used to raise the awareness of impacts of open data re-use in a particular section of the education. See https://www.digg.se/om-oss/nyheter/nyheter/2023-02-21-digg-lanserar-dataambassadorsprogram-for-att-stodja-arbetet-med-oppna-data";Confirm;;
I6;"Do you have a methodology in place to measure the impact of open data in your country?
 
For Explanation:
* If yes, please briefly describe the key points of this methodology.";yes;"Yes, although it is not a single methodology but rather the accumulation of several processes.

# At a national level, the Agency for digital government (DIGG) is both pushing the importance of a user driven opening up process and user dialogues, as well as the importance of collecting the insights about the impacts of re-use through seminars, national projects for escalating open and shared data, dialogues/networking with public organisations releasing open data, and having a presence in related social media groups. 

# DIGG is also hosting a project about basic data, which focuses on both data that can be fully open and data that can be shared only within public sector, which gives additional insights into these re-use impacts. 

# At local level, the processes for estimating the impact of re-use are set up by public bodies at their developer portals, open registries/databases etc. Most public bodies that have an API strategy measures the re-use as well as have web analytics on their websites.";Confirm;;
I7;"Is there collaboration between government and civil society or academia to create open data impact in your country?

For Explanation:
* If yes, please provide an example
* If possible, URLs to such projects and collaborations.";yes;"The Agency for digital government (DIGG) participates in a knowledge network called NOSAD (Network Open Source And Data) that enables dialogue between various actors in society, among them civil society, academia, private sector and public organisations. The larger aim is to incentivise actors to join the open movement by data and code, and to learn and work towards open data impact. www.nosad.se 

Also, several other initiatives works to create open data impact, e.g.:
# The Civic Tech Sweden organizes people that advocates for more open data and does that in three different themes; 1) Power to the people (a democracy and transparency perspective), 2) Sharing is caring (collaborative economy, common resources and sustainable development), and 3) I like to move it (focus on transports and mobility). Read more on: https://civictech.se/en/ 

# Open Knowledge Sweden works in a number of areas aiming to spread knowledge about open data and increase impact of re-use.
https://okfn.org/network/sweden/";Change;Yes;"The Ministry of Finance has conducted  consultation meet-ups with a number of civil society organisations in order to inform about and discuss the Swedish realisation of the Open Government Partnership activity plan for 2023-2025. 
See https://www.regeringen.se/rapporter/2023/05/sveriges-handlingsplan-for-open-government-partnership-20232025/"
I8;"Have any public bodies in your country launched or performed any activities in the past year to understand which and how (open) datasets are reused?

For Explanation:
* If yes, which of the following activities?
* Multiple answers are possible.";yes;N/A;Change;Yes;N/A
I8-a;Automated feedback mechanisms tracking users´ access to datasets;new question;new question;Change;No;
I8-b;Surveys;new question;new question;Change;Yes;The Swedish parliament conducted a survey about reuse of their data, as part of their efforts to improve and update their open data initiative. 
I8-c;Interviews/workshops with reusers;new question;new question;Change;Yes;During 2023, as part of the development of the new data portal, Digg arranged a number of interviews with open data users, aiming to identify their needs.
I8-d;Other;new question;new question;Change;Yes;"The agency for digital government (Digg) has developed a new page for good exemples at the national dataportal and urges data users to send in examples of resue of open data. 
"
I9;"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.";yes;N/A;Change;Yes;N/A
